,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,zeros,zeros+1
14654,BDCQ.SEE1034A,2018,3123.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14655,BDCQ.SEE1034A,2019,3179.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14656,BDCQ.SEE1034A,2019,3168.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14657,BDCQ.SEE1034A,2019,3051.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14658,BDCQ.SEE1034A,2019,3162.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14659,BDCQ.SEE1034A,2020,3146.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14660,BDCQ.SEE1034A,2020,3092.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14661,BDCQ.SEE1034A,2020,3125.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14662,BDCQ.SEE1034A,2020,3202.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14663,BDCQ.SEE1034A,2021,3197.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14664,BDCQ.SEE1034A,2021,3224.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14665,BDCQ.SEE1034A,2021,3215.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14666,BDCQ.SEE1034A,2021,3282.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14667,BDCQ.SEE1034A,2022,3269.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14668,BDCQ.SEE1034A,2022,3236.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14669,BDCQ.SEE1034A,2022,3272.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14670,BDCQ.SEE1034A,2022,3369.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14671,BDCQ.SEE1034A,2023,3410.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14672,BDCQ.SEE1034A,2023,3407.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14673,BDCQ.SEE1034A,2023,3381.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14674,BDCQ.SEE1034A,2023,3409.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14675,BDCQ.SEE1034A,2024,3433.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14676,BDCQ.SEE1034A,2024,3406.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14677,BDCQ.SEE1034A,2024,3344.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14678,BDCQ.SEE1034A,2024,3354.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14679,BDCQ.SEE1034A,2025,3350.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Stratford District,Actual,,,0,0
14680,BDCQ.SEE1035A,2011,10876.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Taranaki District,Actual,,,0,0
14681,BDCQ.SEE1035A,2011,10567.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Taranaki District,Actual,,,0,0
14682,BDCQ.SEE1035A,2011,10862.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Taranaki District,Actual,,,0,0
14683,BDCQ.SEE1035A,2012,10925.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Taranaki District,Actual,,,0,0
